"Statistischer Bezirk";"Stadtteil zus.";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtbezirk/Ortschaft";"Stadtraum";"Bautätigkeit - Art";"Fertigstellungsjahr";"Gebäudeart";"Anzahl Gebäude";"Wohnungen gesamt"
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1998";"Mehrfamilienhaus";2;10
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1999";"Mehrfamilienhaus";4;19
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2000";"Mehrfamilienhaus";5;34
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2001";"Mehrfamilienhaus";1;3
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2002";"Mehrfamilienhaus";1;4
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2003";"Mehrfamilienhaus";1;17
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2006";"Mehrfamilienhaus";2;24
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2008";"Eigenheim";1;1
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2008";"Nichtwohngebäude ohne Wohnungen";1;0
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2009";"Mehrfamilienhaus";5;30
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2010";"Mehrfamilienhaus";2;10
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2010";"Nichtwohngebäude ohne Wohnungen";1;0
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2011";"Eigenheim";1;1
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2011";"Mehrfamilienhaus";1;8
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2011";"Nichtwohngebäude mit Wohnungen";1;1
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2012";"Eigenheim";1;2
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2013";"Mehrfamilienhaus";1;6
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2014";"Eigenheim";1;2
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2016";"Mehrfamilienhaus";1;3
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2016";"Nichtwohngebäude ohne Wohnungen";1;0
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2018";"Nichtwohngebäude ohne Wohnungen";1;0
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"unbekannt";"Eigenheim";1;2
"514  Blasewitz(Kretschmerstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"unbekannt";"Mehrfamilienhaus";1;3
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1994";"Mehrfamilienhaus";1;10
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1995";"Mehrfamilienhaus";2;24
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1996";"Mehrfamilienhaus";2;20
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1997";"Mehrfamilienhaus";8;113
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1998";"Mehrfamilienhaus";5;42
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1999";"Eigenheim";1;2
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1999";"Nichtwohngebäude ohne Wohnungen";1;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2000";"Eigenheim";6;8
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2003";"Mehrfamilienhaus";2;16
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2003";"Nichtwohngebäude ohne Wohnungen";1;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2005";"Eigenheim";6;6
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2006";"Nichtwohngebäude ohne Wohnungen";1;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2007";"Eigenheim";1;1
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2008";"Mehrfamilienhaus";1;7
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2009";"Mehrfamilienhaus";1;7
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2009";"Nichtwohngebäude ohne Wohnungen";1;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2010";"Mehrfamilienhaus";1;8
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2011";"Eigenheim";1;1
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2011";"Nichtwohngebäude ohne Wohnungen";1;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2012";"Mehrfamilienhaus";1;11
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2014";"Eigenheim";1;2
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2015";"Mehrfamilienhaus";1;3
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2016";"Mehrfamilienhaus";9;63
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2016";"Nichtwohngebäude ohne Wohnungen";2;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"unbekannt";"Mehrfamilienhaus";2;14
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1995";"Mehrfamilienhaus";1;8
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1996";"Mehrfamilienhaus";1;9
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1997";"Mehrfamilienhaus";11;86
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1998";"Mehrfamilienhaus";4;33
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1998";"Nichtwohngebäude mit Wohnungen";1;1
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1999";"Eigenheim";1;1
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1999";"Mehrfamilienhaus";4;33
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2000";"Mehrfamilienhaus";5;50
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2000";"Nichtwohngebäude mit Wohnungen";1;2
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2001";"Eigenheim";1;2
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2001";"Mehrfamilienhaus";3;26
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2002";"Nichtwohngebäude mit Wohnungen";1;2
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2003";"Eigenheim";1;2
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2003";"Mehrfamilienhaus";3;17
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2004";"Mehrfamilienhaus";1;4
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2005";"Eigenheim";1;1
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2005";"Mehrfamilienhaus";1;6
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2006";"Mehrfamilienhaus";2;15
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2007";"Eigenheim";1;2
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2007";"Mehrfamilienhaus";3;17
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2008";"Eigenheim";1;1
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2009";"Mehrfamilienhaus";1;4
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2010";"Mehrfamilienhaus";1;9
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2010";"Nichtwohngebäude ohne Wohnungen";1;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2011";"Mehrfamilienhaus";2;11
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2012";"Mehrfamilienhaus";2;13
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2013";"Mehrfamilienhaus";1;8
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2015";"Nichtwohngebäude ohne Wohnungen";1;0
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2016";"Mehrfamilienhaus";2;15
"515  Blasewitz(Oehmestr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"unbekannt";"Mehrfamilienhaus";5;30
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1993";"Mehrfamilienhaus";1;8
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1995";"Mehrfamilienhaus";1;6
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1996";"Mehrfamilienhaus";4;42
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1996";"Nichtwohngebäude mit Wohnungen";1;3
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1997";"Mehrfamilienhaus";1;12
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1998";"Mehrfamilienhaus";7;62
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1998";"Nichtwohngebäude ohne Wohnungen";1;0
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2000";"Eigenheim";2;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2002";"Eigenheim";1;1
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2005";"Eigenheim";2;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2007";"Eigenheim";2;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2007";"Mehrfamilienhaus";1;3
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2008";"Eigenheim";1;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2008";"Mehrfamilienhaus";1;6
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2009";"Mehrfamilienhaus";2;11
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2014";"Nichtwohngebäude ohne Wohnungen";1;0
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"2016";"Mehrfamilienhaus";1;9
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"unbekannt";"Mehrfamilienhaus";1;4
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"unbekannt";"Nichtwohngebäude ohne Wohnungen";1;0
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1994";"Eigenheim";1;1
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1994";"Mehrfamilienhaus";2;16
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1995";"Eigenheim";1;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1995";"Mehrfamilienhaus";1;6
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1996";"Mehrfamilienhaus";4;20
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1997";"Mehrfamilienhaus";4;16
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1998";"Mehrfamilienhaus";6;25
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"1999";"Mehrfamilienhaus";5;39
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2000";"Eigenheim";1;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2000";"Mehrfamilienhaus";1;3
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2001";"Mehrfamilienhaus";1;4
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2002";"Mehrfamilienhaus";1;8
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2003";"Mehrfamilienhaus";5;25
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2004";"Eigenheim";1;1
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2004";"Mehrfamilienhaus";1;6
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2005";"Eigenheim";1;1
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2005";"Mehrfamilienhaus";3;14
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2006";"Mehrfamilienhaus";2;10
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2007";"Eigenheim";1;1
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2007";"Mehrfamilienhaus";2;13
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2008";"Eigenheim";1;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2008";"Mehrfamilienhaus";2;9
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2011";"Eigenheim";1;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2012";"Nichtwohngebäude ohne Wohnungen";1;0
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2013";"Eigenheim";1;1
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2013";"Mehrfamilienhaus";2;7
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2014";"Mehrfamilienhaus";1;4
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2014";"Nichtwohngebäude ohne Wohnungen";1;0
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2015";"Eigenheim";3;5
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2015";"Mehrfamilienhaus";1;5
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2016";"Mehrfamilienhaus";1;6
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2017";"Mehrfamilienhaus";1;3
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2017";"Nichtwohngebäude ohne Wohnungen";1;0
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"2018";"Mehrfamilienhaus";2;8
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"unbekannt";"Eigenheim";2;2
"516  Neugruna(Gustav-Freytag-Str)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Umbau";"unbekannt";"Mehrfamilienhaus";2;6
"517  Neugruna(Polenzstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1995";"Nichtwohngebäude mit Wohnungen";1;5
"517  Neugruna(Polenzstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1996";"Nichtwohngebäude ohne Wohnungen";1;0
"517  Neugruna(Polenzstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1997";"Eigenheim";1;2
"517  Neugruna(Polenzstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1997";"Mehrfamilienhaus";9;125
"517  Neugruna(Polenzstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1997";"Nichtwohngebäude ohne Wohnungen";1;0
"517  Neugruna(Polenzstr)";"51 Blasewitz";"StB 5 Blasewitz";"StB 5 Blasewitz";"08 Blasewitz, Striesen";"Neubau";"1998";"Mehrfamilienhaus";3;23
