"Jahr";"Stadtteil zus.";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtbezirk/Ortschaft";"Stadtraum";"AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-";"Anzahl Einwohner"
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"10 - 14 Jahre";267
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"15 - 17 Jahre";145
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"18 - 24 Jahre";264
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"25 - 29 Jahre";201
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"30 - 44 Jahre";1196
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"45 - 59 Jahre";1362
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"60 - 64 Jahre";410
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"65 - 74 Jahre";596
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"75 - 84 Jahre";625
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"85 Jahre u.älter";169
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"00 - 02 Jahre";45
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"03 - 05 Jahre";63
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"06 - 09 Jahre";54
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"10 - 14 Jahre";77
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"15 - 17 Jahre";31
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"18 - 24 Jahre";52
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"25 - 29 Jahre";47
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"30 - 44 Jahre";328
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"45 - 59 Jahre";361
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"60 - 64 Jahre";102
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"65 - 74 Jahre";139
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"75 - 84 Jahre";114
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"85 Jahre u.älter";31
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"00 - 02 Jahre";19
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"03 - 05 Jahre";21
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"06 - 09 Jahre";29
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"10 - 14 Jahre";18
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"15 - 17 Jahre";15
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"18 - 24 Jahre";18
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"25 - 29 Jahre";12
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"30 - 44 Jahre";108
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"45 - 59 Jahre";96
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"60 - 64 Jahre";23
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"65 - 74 Jahre";25
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"75 - 84 Jahre";47
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"85 Jahre u.älter";9
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";442
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";397
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";474
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";453
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";227
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";942
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";1148
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";3042
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";2078
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";598
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";829
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";689
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";148
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";419
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";314
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";287
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";290
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";130
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";1697
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";1560
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";2555
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";1064
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";308
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";416
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";333
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";143
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";559
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";383
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";422
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";353
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";157
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";1669
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";1742
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";3347
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";1453
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";363
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";555
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";463
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";171
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";305
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";310
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";414
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";419
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";246
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";628
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";535
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";2034
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";2140
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";646
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";991
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";754
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";171
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"00 - 02 Jahre";264
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"03 - 05 Jahre";266
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"06 - 09 Jahre";362
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"10 - 14 Jahre";422
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"15 - 17 Jahre";199
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"18 - 24 Jahre";818
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"25 - 29 Jahre";673
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"30 - 44 Jahre";1766
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"45 - 59 Jahre";1414
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"60 - 64 Jahre";705
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"65 - 74 Jahre";963
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"75 - 84 Jahre";626
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"85 Jahre u.älter";274
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"00 - 02 Jahre";176
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"03 - 05 Jahre";173
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"06 - 09 Jahre";263
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"10 - 14 Jahre";255
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"15 - 17 Jahre";154
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"18 - 24 Jahre";478
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"25 - 29 Jahre";391
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"30 - 44 Jahre";1229
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"45 - 59 Jahre";927
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"60 - 64 Jahre";496
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"65 - 74 Jahre";927
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"75 - 84 Jahre";607
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"85 Jahre u.älter";262
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"00 - 02 Jahre";169
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"03 - 05 Jahre";185
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"06 - 09 Jahre";234
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"10 - 14 Jahre";237
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"15 - 17 Jahre";130
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"18 - 24 Jahre";623
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"25 - 29 Jahre";523
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"30 - 44 Jahre";1308
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"45 - 59 Jahre";1176
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"60 - 64 Jahre";600
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"65 - 74 Jahre";670
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"75 - 84 Jahre";340
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"85 Jahre u.älter";74
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"00 - 02 Jahre";329
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"03 - 05 Jahre";378
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"06 - 09 Jahre";453
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"10 - 14 Jahre";565
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"15 - 17 Jahre";282
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"18 - 24 Jahre";561
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"25 - 29 Jahre";507
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"30 - 44 Jahre";2452
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"45 - 59 Jahre";2586
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"60 - 64 Jahre";774
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"65 - 74 Jahre";1182
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"75 - 84 Jahre";983
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"85 Jahre u.älter";253
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"00 - 02 Jahre";23
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"03 - 05 Jahre";32
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"06 - 09 Jahre";61
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"10 - 14 Jahre";56
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"15 - 17 Jahre";36
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"18 - 24 Jahre";57
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"25 - 29 Jahre";24
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"30 - 44 Jahre";194
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"45 - 59 Jahre";338
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"60 - 64 Jahre";136
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"65 - 74 Jahre";125
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"75 - 84 Jahre";56
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"85 Jahre u.älter";8
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"00 - 02 Jahre";65
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"03 - 05 Jahre";109
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"06 - 09 Jahre";148
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"10 - 14 Jahre";173
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"15 - 17 Jahre";84
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"18 - 24 Jahre";121
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"25 - 29 Jahre";80
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"30 - 44 Jahre";582
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"45 - 59 Jahre";824
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"60 - 64 Jahre";290
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"65 - 74 Jahre";401
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"75 - 84 Jahre";305
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"85 Jahre u.älter";72
