Jahr,Stadtraum,Wahlart,Stimmen CDU,Stimmen SPD,Stimmen Die Linke,Stimmen Grüne,Stimmen FDP,Stimmen Rechte Parteien,Stimmen AfD,Stimmen Piraten,Stimmen sonstiger Parteien
1999,01 StB Altstadt ohne Johannstadt,Europawahl,0.3997235510524763,0.16579980049000737,0.31966146279603314,0.03237961831988107,0.018572541989556022,0.023776919146768747,0.0,0.0,0.040086106205277174
1999,01 StB Altstadt ohne Johannstadt,Landtagswahl,0.502274049564201,0.09492867262846333,0.3139229602419887,0.032008867005058825,0.005323947151750026,0.019662359593822978,0.0,0.0,0.0318791438147153
1999,02 Johannstadt,Europawahl,0.4050317982877177,0.16302073512517642,0.3122959534628039,0.037064443100514176,0.017771501286880934,0.01922866495969679,0.0,0.0,0.045586903777209996
1999,02 Johannstadt,Landtagswahl,0.516177386445847,0.0936194840207421,0.3004188548177952,0.03589620288165634,0.007433778751089789,0.015389814531290536,0.0,0.0,0.03106447855157905
1999,03 StB Neustadt ohne Leipziger Vorstadt,Europawahl,0.32382623718416526,0.1342023557078199,0.29015140414923773,0.1527796202405554,0.026724524804931576,0.023067210182131093,0.0,0.0,0.04924864773115895
1999,03 StB Neustadt ohne Leipziger Vorstadt,Landtagswahl,0.4285002338512642,0.08893309661515043,0.2852909511642205,0.14062564241814213,0.01118630826187346,0.01580850195691255,0.0,0.0,0.029655265732436684
1999,"04 Leipziger Vorstadt, Pieschen",Europawahl,0.4108058973154047,0.13707812982276626,0.24656485334624909,0.09784025625357859,0.02370923811085665,0.030576572763844116,0.0,0.0,0.053425052387300595
1999,"04 Leipziger Vorstadt, Pieschen",Landtagswahl,0.5321928948150183,0.08574988540701269,0.2316667763579295,0.08260559885070289,0.009482777225404446,0.02413954626496286,0.0,0.0,0.03416252107896926
1999,"05 Mickten, Kaditz, Trachau",Europawahl,0.47147779078780044,0.1417609598872685,0.2355192866189597,0.049561013878046144,0.024396372849570032,0.027369465851299977,0.0,0.0,0.0499151101270553
1999,"05 Mickten, Kaditz, Trachau",Landtagswahl,0.590496664308895,0.07630520070052331,0.22529741111616836,0.04456953823865407,0.007886006340798122,0.017898278186813252,0.0,0.0,0.03754690110814797
1999,06 StB Klotzsche und nördliche OS,Europawahl,0.5013507124599657,0.13725862634630587,0.20985078694482226,0.04390178772602785,0.02271716326244219,0.032822786058319245,0.0,0.0,0.052098137202117034
1999,06 StB Klotzsche und nördliche OS,Landtagswahl,0.6083758687802505,0.08107824230903853,0.19853164914220484,0.045451545083457674,0.008361752631881103,0.02366331050928515,0.0,0.0,0.03453763154388231
1999,07 StB Loschwitz und OS Schönfeld-Weißig,Europawahl,0.5238914775538607,0.13361137187591787,0.17240722060199895,0.07395853462095933,0.029697444298355698,0.021430283540299425,0.0,0.0,0.045003667508608056
1999,07 StB Loschwitz und OS Schönfeld-Weißig,Landtagswahl,0.6095372298371126,0.08279737682567659,0.17071354774860784,0.07820482667567416,0.01289639467159231,0.013633053623014861,0.0,0.0,0.032217570618321825
1999,"08 Blasewitz, Striesen",Europawahl,0.4566331709844464,0.15405772760447725,0.22194271322212497,0.07734597672820898,0.025721932104846808,0.018926502758175874,0.0,0.0,0.04537197659771955
1999,"08 Blasewitz, Striesen",Landtagswahl,0.5543895458344362,0.09282659775383352,0.21646487182366367,0.0753201150155783,0.008840942825362188,0.016626849829163313,0.0,0.0,0.035531076917962985
1999,"09 Tolkewitz, Seidnitz, Gruna",Europawahl,0.4353395817955312,0.15610361326564293,0.2714905338219427,0.038013164982212654,0.021904073371268987,0.026953566005708383,0.0,0.0,0.0501954667576931
1999,"09 Tolkewitz, Seidnitz, Gruna",Landtagswahl,0.5506505129174665,0.0821165643588036,0.2595522656976089,0.04192912991734235,0.009244398838999173,0.022165817365230742,0.0,0.0,0.03434131090454877
1999,10 StB Leuben,Europawahl,0.4675643704309118,0.14744647642545328,0.24053708534730103,0.04115320861024304,0.024788262569745145,0.02724790776034639,0.0,0.0,0.05126268885599934
1999,10 StB Leuben,Landtagswahl,0.5783363085403942,0.08057040004017664,0.23283533697159373,0.04005536445552713,0.009140406101987549,0.019683797549636062,0.0,0.0,0.03937838634068483
1999,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Europawahl,0.3934115100622113,0.14456094973284783,0.3205369615402078,0.02775302006391316,0.020154300723776275,0.034386519527110436,0.0,0.0,0.058840612993807884
1999,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Landtagswahl,0.5192683853015155,0.08053644420626138,0.29817609823063,0.028002177433322784,0.00735042977695989,0.03008117397708555,0.0,0.0,0.03658529107422474
1999,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)",Europawahl,0.46284526512981317,0.14441081974269898,0.24262099830792405,0.053543686977052106,0.02183129638722619,0.02592304903710754,0.0,0.0,0.04893800659012369
1999,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)",Landtagswahl,0.5773393177602859,0.08112608141139212,0.2255661904743624,0.050421850670740995,0.008937523257692854,0.01808131378681243,0.0,0.0,0.038527722638713256
1999,"13 Südvorstadt, Zschertnitz",Europawahl,0.41731966708744606,0.15438644032705037,0.2908072773783964,0.04763084131291816,0.023021427259286163,0.022418827227701672,0.0,0.0,0.04441551940720119
1999,"13 Südvorstadt, Zschertnitz",Landtagswahl,0.5240686216136343,0.08613997741372272,0.2737608528537251,0.049753953592835624,0.008641040528359697,0.020845697943047737,0.0,0.0,0.03678985605467477
